Order ID,Date,Fulfilment,Sales Channel ,Item,Amount,ship-state
402-9576812-8867528,04-30-22,Merchant,Amazon.in,Set,1556,KERALA
404-8315972-5793133,04-30-22,Amazon,Amazon.in,Set,,UTTAR PRADESH
408-4996506-8266710,04-30-22,Amazon,Amazon.in,Blouse,625,TELANGANA
404-1063144-4567504,04-30-22,Amazon,Amazon.in,Top,540,MADHYA PRADESH
405-4849949-2177966,04-30-22,Merchant,Amazon.in,kurta,249,KARNATAKA
405-3509555-3569962,04-30-22,Amazon,Amazon.in,kurta,458,Gujarat
407-2675096-0583503,04-30-22,Amazon,Amazon.in,kurta,432,MADHYA PRADESH
406-1041016-3828369,04-30-22,Amazon,Amazon.in,kurta,399,ODISHA
406-9459295-8485143,04-30-22,Amazon,Amazon.in,Western Dress,377,TELANGANA
402-5188332-6308343,04-30-22,Amazon,Amazon.in,Set,824,BIHAR
406-1497026-9443544,04-30-22,Amazon,Amazon.in,Top,329,MADHYA PRADESH
407-2404727-1249969,04-30-22,Amazon,Amazon.in,Set,801,DADRA AND NAGAR
171-4975675-8067566,04-30-22,Amazon,Amazon.in,Set,626,TAMIL NADU
402-1383841-4914747,04-30-22,Amazon,Amazon.in,Western Dress,744,KERALA
402-1383841-4914747,04-30-22,Amazon,Amazon.in,Western Dress,744,KERALA
402-3381063-0781161,04-30-22,Amazon,Amazon.in,Blouse,383,MAHARASHTRA
405-0142994-5926769,04-30-22,Amazon,Amazon.in,Set,571,TAMIL NADU
405-0142994-5926769,04-30-22,Amazon,Amazon.in,Set,571,TAMIL NADU
171-5861434-1964322,04-30-22,Amazon,Amazon.in,kurta,399,TELANGANA
402-1754049-5339508,04-30-22,Amazon,Amazon.in,Set,1186,UTTAR PRADESH
407-7176346-6577130,04-30-22,Amazon,Amazon.in,Western Dress,744,MAHARASHTRA
171-7471032-1377954,04-30-22,Amazon,Amazon.in,Top,540,KARNATAKA
407-9330793-8562715,04-30-22,Amazon,Amazon.in,Western Dress,625,WEST BENGAL
406-2706597-7728316,04-30-22,Amazon,Amazon.in,Western Dress,725,DELHI
407-5712671-6706754,04-30-22,Amazon,Amazon.in,Set,1115,MAHARASHTRA
405-7219738-1990732,04-30-22,Merchant,Amazon.in,kurta,463.81,WEST BENGAL
405-1094026-2299519,04-30-22,Amazon,Amazon.in,Set,545,KARNATAKA
407-3282858-0913944,04-30-22,Merchant,Amazon.in,Set,613,MAHARASHTRA
402-1638893-2241103,04-30-22,Amazon,Amazon.in,kurta,486,KARNATAKA
405-6250851-2090735,04-30-22,Amazon,Amazon.in,kurta,399,KARNATAKA
405-6250851-2090735,04-30-22,Amazon,Amazon.in,kurta,399,KARNATAKA
171-2467885-1569149,04-30-22,Amazon,Amazon.in,Western Dress,725,MAHARASHTRA
404-0449932-9629954,04-30-22,Merchant,Amazon.in,kurta,599,TAMIL NADU
402-1401315-3619554,04-30-22,Merchant,Amazon.in,kurta,487,TELANGANA
402-1401315-3619554,04-30-22,Merchant,Amazon.in,Set,449,TELANGANA
406-9346626-1090766,04-30-22,Amazon,Amazon.in,kurta,517,ODISHA
406-9346626-1090766,04-30-22,Amazon,Amazon.in,kurta,442,ODISHA
406-8995271-5258726,04-30-22,Merchant,Amazon.in,kurta,725,ODISHA
171-3066579-6919546,04-30-22,Amazon,Amazon.in,kurta,399,MAHARASHTRA
407-6618627-2735569,04-30-22,Merchant,Amazon.in,Set,582,MAHARASHTRA
407-6618627-2735569,04-30-22,Merchant,Amazon.in,Set,582,MAHARASHTRA
404-4101613-8698765,04-30-22,Amazon,Amazon.in,Set,,TELANGANA
407-8484377-6352348,04-30-22,Amazon,Amazon.in,Set,788,HARYANA
405-6804709-0721962,04-30-22,Amazon,Amazon.in,Set,599,MAHARASHTRA
402-8732531-3368305,04-30-22,Amazon,Amazon.in,Set,1115,ASSAM
402-6215181-6909939,04-30-22,Amazon,Amazon.in,kurta,435,DELHI
406-6149877-4428349,04-30-22,Amazon,Amazon.in,kurta,432,KARNATAKA
404-1878913-2508340,04-30-22,Amazon,Amazon.in,Set,631,TELANGANA
405-8865854-6698738,04-30-22,Amazon,Amazon.in,kurta,399,KARNATAKA
402-8621105-4597938,04-30-22,Amazon,Amazon.in,kurta,376,ODISHA
405-5500801-0525925,04-30-22,Merchant,Amazon.in,Western Dress,519,DELHI
408-5483838-3718753,04-30-22,Amazon,Amazon.in,Set,666,KARNATAKA
406-1164579-6683530,04-30-22,Amazon,Amazon.in,Western Dress,807,KARNATAKA
408-6073728-9997937,04-30-22,Amazon,Amazon.in,Set,799,ANDHRA PRADESH
171-4087347-7742747,04-30-22,Amazon,Amazon.in,Set,759,ANDHRA PRADESH
406-1514096-9385942,04-30-22,Amazon,Amazon.in,kurta,495,UTTAR PRADESH
171-9958086-9451518,04-30-22,Amazon,Amazon.in,kurta,599,ANDHRA PRADESH
171-5430213-1149123,04-30-22,Merchant,Amazon.in,kurta,446,ANDHRA PRADESH
404-1191982-9809906,04-30-22,Merchant,Amazon.in,Set,536.19,KERALA
408-5971659-9029114,04-30-22,Amazon,Amazon.in,kurta,329,MAHARASHTRA
408-4215371-7192332,04-30-22,Amazon,Amazon.in,kurta,399,KARNATAKA
407-8062189-9145935,04-30-22,Amazon,Amazon.in,Set,824,KARNATAKA
408-8273159-4265105,04-30-22,Amazon,Amazon.in,kurta,399,KARNATAKA
406-1773396-9113929,04-30-22,Amazon,Amazon.in,Set,788,KARNATAKA
405-9070448-4342702,04-30-22,Amazon,Amazon.in,Western Dress,791,KARNATAKA
406-9519650-1279553,04-30-22,Amazon,Amazon.in,kurta,399,UTTAR PRADESH
407-0989654-7566753,04-30-22,Merchant,Amazon.in,Western Dress,393.33,BIHAR
402-6838728-2080356,04-30-22,Amazon,Amazon.in,Western Dress,690,MAHARASHTRA
406-6108234-4893144,04-30-22,Amazon,Amazon.in,Top,493,HARYANA
408-8508163-2703561,04-30-22,Amazon,Amazon.in,kurta,568,HARYANA
408-8508163-2703561,04-30-22,Amazon,Amazon.in,Set,563,HARYANA
408-8508163-2703561,04-30-22,Amazon,Amazon.in,Set,1133,HARYANA
408-8508163-2703561,04-30-22,Amazon,Amazon.in,Set,759,HARYANA
408-1625494-4314764,04-30-22,Merchant,Amazon.in,Set,1115,HARYANA
404-7774066-3345127,04-30-22,Amazon,Amazon.in,Western Dress,771,JHARKHAND
406-4656220-1004313,04-30-22,Amazon,Amazon.in,Set,635,MAHARASHTRA
406-4656220-1004313,04-30-22,Amazon,Amazon.in,Set,654,MAHARASHTRA
406-2621182-9937108,04-30-22,Merchant,Amazon.in,Set,626,MAHARASHTRA
405-3917043-5026760,04-30-22,Amazon,Amazon.in,kurta,486,TAMIL NADU
405-4532793-6565913,04-30-22,Amazon,Amazon.in,kurta,429,TELANGANA
171-8115772-7549114,04-30-22,Amazon,Amazon.in,kurta,458,MAHARASHTRA
404-4228942-1996343,04-30-22,Amazon,Amazon.in,Set,788,MAHARASHTRA
171-2933002-7667544,04-30-22,Amazon,Amazon.in,Set,654,HIMACHAL PRADESH
171-8354779-8514738,04-30-22,Amazon,Amazon.in,Western Dress,825,MAHARASHTRA
407-1738255-7871543,04-30-22,Amazon,Amazon.in,Set,792,TELANGANA
407-6756181-8208303,04-30-22,Merchant,Amazon.in,kurta,399,MAHARASHTRA
408-8144264-8325917,04-30-22,Amazon,Amazon.in,kurta,299,ASSAM
408-8144264-8325917,04-30-22,Amazon,Amazon.in,kurta,476,ASSAM
171-6293462-6370760,04-30-22,Amazon,Amazon.in,Set,519,WEST BENGAL
402-2000546-7525961,04-30-22,Amazon,Amazon.in,Top,432,MAHARASHTRA
402-9646648-6741100,04-30-22,Amazon,Amazon.in,Set,,KERALA
407-9973562-6335530,04-30-22,Amazon,Amazon.in,kurta,399,DELHI
408-4023413-3491556,04-30-22,Amazon,Amazon.in,kurta,375,TELANGANA
408-1556916-5571531,04-30-22,Amazon,Amazon.in,Set,0,KARNATAKA
171-4796944-6041923,04-30-22,Amazon,Amazon.in,Set,,HIMACHAL PRADESH
407-9815175-7715562,04-30-22,Merchant,Amazon.in,Set,872.38,KERALA
405-9620802-9307524,04-30-22,Amazon,Amazon.in,Set,1065,ANDHRA PRADESH
171-1979326-0273917,04-30-22,Amazon,Amazon.in,Western Dress,744,TAMIL NADU
171-9872005-3617935,04-30-22,Amazon,Amazon.in,kurta,458,HIMACHAL PRADESH
402-9551731-4261929,04-30-22,Amazon,Amazon.in,Set,654,DELHI
406-2834206-2650740,04-30-22,Amazon,Amazon.in,kurta,376,TELANGANA
406-3606209-0480305,04-30-22,Merchant,Amazon.in,kurta,725,WEST BENGAL
171-9737328-9068339,04-30-22,Merchant,Amazon.in,Set,881,Gujarat
403-9386300-6961110,04-30-22,Amazon,Amazon.in,Set,499,KARNATAKA
405-4550346-5805109,04-30-22,Amazon,Amazon.in,kurta,568,PUNJAB
405-9154802-4417130,04-30-22,Amazon,Amazon.in,Set,1115,UTTAR PRADESH
171-5817102-9354721,04-30-22,Amazon,Amazon.in,Set,631,Gujarat
407-8466193-3697907,04-30-22,Amazon,Amazon.in,Set,476,KARNATAKA
171-1732527-3258704,04-30-22,Amazon,Amazon.in,kurta,499,MAHARASHTRA
405-3476222-0986719,04-30-22,Amazon,Amazon.in,kurta,533,TELANGANA
405-1137081-1850730,04-30-22,Amazon,Amazon.in,kurta,562,TELANGANA
408-0798497-0715560,04-30-22,Amazon,Amazon.in,Set,666,WEST BENGAL
405-7872305-8756356,04-30-22,Amazon,Amazon.in,Top,487,MAHARASHTRA
406-8775662-6040352,04-30-22,Amazon,Amazon.in,kurta,635,MADHYA PRADESH
406-5635751-7814744,04-30-22,Merchant,Amazon.in,kurta,635,MADHYA PRADESH
405-8000234-4237120,04-30-22,Merchant,Amazon.in,kurta,477,MAHARASHTRA
171-6410613-7767548,04-30-22,Amazon,Amazon.in,Top,463,MAHARASHTRA
408-1323988-1333949,04-30-22,Merchant,Amazon.in,Set,0,TAMIL NADU
404-2194126-7585156,04-30-22,Merchant,Amazon.in,Set,1115,KERALA
403-1626761-4112302,04-30-22,Amazon,Amazon.in,kurta,399,TELANGANA
404-3977864-9744321,04-30-22,Amazon,Amazon.in,kurta,458,WEST BENGAL
405-8652327-9918748,04-30-22,Amazon,Amazon.in,kurta,319,KARNATAKA
407-3447065-7292334,04-30-22,Amazon,Amazon.in,kurta,533,MAHARASHTRA
406-3241678-9712310,04-30-22,Amazon,Amazon.in,Top,545,JHARKHAND
408-6590726-6670722,04-30-22,Merchant,Amazon.in,Set,597,Gujarat
408-3443568-9779520,04-30-22,Amazon,Amazon.in,Set,591,Gujarat
408-3443568-9779520,04-30-22,Amazon,Amazon.in,kurta,582,Gujarat
406-2223897-1184313,04-30-22,Amazon,Amazon.in,kurta,549,TELANGANA
402-6990848-8176361,04-30-22,Amazon,Amazon.in,kurta,635,KARNATAKA
404-6137662-6606727,04-30-22,Amazon,Amazon.in,kurta,353,TELANGANA
404-1528651-8384308,04-30-22,Amazon,Amazon.in,Top,487,KARNATAKA
171-8224036-3044323,04-30-22,Amazon,Amazon.in,Set,1112,HARYANA
403-3986638-7292365,04-30-22,Amazon,Amazon.in,Western Dress,690,TAMIL NADU
404-9445554-0009126,04-30-22,Amazon,Amazon.in,Set,788,WEST BENGAL
403-1177905-6744330,04-30-22,Amazon,Amazon.in,Top,487,MAHARASHTRA
171-2455701-0960350,04-30-22,Merchant,Amazon.in,Set,597,TAMIL NADU
406-7604735-7129135,04-30-22,Amazon,Amazon.in,Set,801,MAHARASHTRA
405-0190551-1582739,04-30-22,Merchant,Amazon.in,kurta,350.48,KERALA
406-0260556-1768361,04-30-22,Amazon,Amazon.in,Set,666,KARNATAKA
171-8602675-3441906,04-30-22,Amazon,Amazon.in,kurta,406,KARNATAKA
407-9815105-0249903,04-30-22,Amazon,Amazon.in,Set,1065,BIHAR
406-3314085-6102757,04-30-22,Amazon,Amazon.in,Set,1669,TELANGANA
407-0041312-7583565,04-30-22,Amazon,Amazon.in,kurta,487,KERALA
406-5212808-4982747,04-30-22,Amazon,Amazon.in,kurta,495,BIHAR
404-6182045-6773137,04-30-22,Merchant,Amazon.in,Western Dress,869,Gujarat
404-4842089-9100365,04-30-22,Amazon,Amazon.in,Western Dress,807,Gujarat
403-9762872-1529112,04-30-22,Amazon,Amazon.in,Top,540,HARYANA
407-9199038-5476330,04-30-22,Amazon,Amazon.in,Set,792,KARNATAKA
402-9985740-6994711,04-30-22,Amazon,Amazon.in,Set,801,WEST BENGAL
171-2032233-0305133,04-30-22,Amazon,Amazon.in,Top,540,CHHATTISGARH
406-9684593-1409145,04-30-22,Merchant,Amazon.in,Set,548,TAMIL NADU
403-5898805-1425935,04-30-22,Merchant,Amazon.in,kurta,295,KERALA
403-5103230-8961927,04-30-22,Amazon,Amazon.in,kurta,435,KERALA
407-5818545-8129135,04-30-22,Merchant,Amazon.in,Set,1432,CHHATTISGARH
171-6251170-5071549,04-30-22,Merchant,Amazon.in,kurta,540.95,TAMIL NADU
404-9371281-1603507,04-30-22,Amazon,Amazon.in,Set,654,TELANGANA
405-0890112-1339513,04-30-22,Merchant,Amazon.in,Western Dress,488,KARNATAKA
406-9300151-3458725,04-30-22,Amazon,Amazon.in,Set,666,SIKKIM
406-6779001-4088358,04-30-22,Amazon,Amazon.in,Set,,SIKKIM
406-7355996-4809118,04-30-22,Merchant,Amazon.in,Set,888,Gujarat
406-2947501-1309952,04-30-22,Amazon,Amazon.in,Set,1112,UTTARAKHAND
408-7235380-6991554,04-30-22,Merchant,Amazon.in,kurta,277.14,MAHARASHTRA
408-7235380-6991554,04-30-22,Merchant,Amazon.in,kurta,300.95,MAHARASHTRA
408-7235380-6991554,04-30-22,Merchant,Amazon.in,kurta,313.33,MAHARASHTRA
408-3526661-0965957,04-29-22,Amazon,Amazon.in,Western Dress,899,TAMIL NADU
171-7796625-7797904,04-29-22,Merchant,Amazon.in,Set,750.48,MAHARASHTRA
407-2558196-2748319,04-29-22,Amazon,Amazon.in,Set,654,KARNATAKA
406-6182057-8958767,04-29-22,Merchant,Amazon.in,Western Dress,725,KERALA
406-1017854-8859535,04-29-22,Amazon,Amazon.in,Set,626,HARYANA
408-5558170-0080344,04-29-22,Merchant,Amazon.in,kurta,363,TAMIL NADU
408-6539891-7501929,04-29-22,Amazon,Amazon.in,kurta,429,MAHARASHTRA
403-7315245-3669152,04-29-22,Amazon,Amazon.in,Western Dress,744,KARNATAKA
408-2874655-3175563,04-29-22,Amazon,Amazon.in,kurta,399,MAHARASHTRA
404-4306865-0981913,04-29-22,Amazon,Amazon.in,Set,599,JAMMU & KASHMIR
403-4542311-7044317,04-29-22,Amazon,Amazon.in,Set,1254,MAHARASHTRA
171-0158245-0603546,04-29-22,Amazon,Amazon.in,kurta,517,JHARKHAND
403-2800448-9777102,04-29-22,Amazon,Amazon.in,Set,1033,MAHARASHTRA
406-9770854-6341932,04-29-22,Merchant,Amazon.in,Set,1186,JAMMU & KASHMIR
405-4902484-1345110,04-29-22,Amazon,Amazon.in,kurta,432,WEST BENGAL
408-6341256-3049926,04-29-22,Amazon,Amazon.in,Set,801,JHARKHAND
404-3238914-2028337,04-29-22,Amazon,Amazon.in,Set,824,KARNATAKA
403-6389579-5134733,04-29-22,Merchant,Amazon.in,Set,1126,KARNATAKA
403-4194116-1065901,04-29-22,Amazon,Amazon.in,Set,1186,KARNATAKA
407-4541519-9436312,04-29-22,Amazon,Amazon.in,kurta,368,UTTAR PRADESH
407-6760175-6669900,04-29-22,Amazon,Amazon.in,Top,563,HARYANA
407-6495811-4753108,04-29-22,Merchant,Amazon.in,Western Dress,413,TAMIL NADU
402-2193143-0845955,04-29-22,Amazon,Amazon.in,Set,654,UTTAR PRADESH
402-9851200-0350750,04-29-22,Amazon,Amazon.in,kurta,,TELANGANA
402-5803194-1716337,04-29-22,Amazon,Amazon.in,Set,545,UTTAR PRADESH
403-8704823-5525134,04-29-22,Amazon,Amazon.in,kurta,442,KARNATAKA
404-5595821-0990765,04-29-22,Amazon,Amazon.in,kurta,534,KERALA
405-3993118-8151554,04-29-22,Merchant,Amazon.in,kurta,725,BIHAR
406-3346143-7743523,04-29-22,Amazon,Amazon.in,kurta,517,KARNATAKA
171-4028625-9042722,04-29-22,Merchant,Amazon.in,Western Dress,566,TAMIL NADU
171-2863176-0009922,04-29-22,Amazon,Amazon.in,Ethnic Dress,721,TAMIL NADU
171-2863176-0009922,04-29-22,Amazon,Amazon.in,Western Dress,859,TAMIL NADU
403-7636061-4537944,04-29-22,Amazon,Amazon.in,kurta,399,KARNATAKA
407-8545004-0009147,04-29-22,Amazon,Amazon.in,Set,788,MAHARASHTRA
407-1311979-3264324,04-29-22,Amazon,Amazon.in,Set,,HARYANA
402-4340811-5375517,04-29-22,Amazon,Amazon.in,Set,818,TELANGANA
405-6955975-9279523,04-29-22,Merchant,Amazon.in,Top,413,GOA
405-7767733-4883539,04-29-22,Amazon,Amazon.in,Top,,GOA
171-9012028-5817164,04-29-22,Amazon,Amazon.in,Set,852,WEST BENGAL
406-5758486-5375549,04-29-22,Merchant,Amazon.in,Set,570.48,HARYANA
406-4278703-0100325,04-29-22,Amazon,Amazon.in,Set,496,HARYANA
406-6329810-4783512,04-29-22,Amazon,Amazon.in,Set,824,KARNATAKA
405-1000228-4666743,04-29-22,Amazon,Amazon.in,Set,788,MAHARASHTRA
404-3737574-8133963,04-29-22,Amazon,Amazon.in,kurta,399,UTTAR PRADESH
407-9868288-0295567,04-29-22,Amazon,Amazon.in,Set,,HARYANA
171-7690303-7157924,04-29-22,Amazon,Amazon.in,Top,399,WEST BENGAL
408-9583112-6153101,04-29-22,Amazon,Amazon.in,kurta,568,TELANGANA
408-4896428-3016310,04-29-22,Amazon,Amazon.in,Western Dress,,UTTAR PRADESH
408-9162865-2217162,04-29-22,Amazon,Amazon.in,Top,540,TAMIL NADU
404-7280745-6277120,04-29-22,Amazon,Amazon.in,Set,563,HARYANA
403-6699640-7919568,04-29-22,Amazon,Amazon.in,kurta,376,KARNATAKA
403-0138700-0733935,04-29-22,Amazon,Amazon.in,kurta,376,KARNATAKA
407-3402984-0581936,04-29-22,Amazon,Amazon.in,Western Dress,721,Gujarat
403-0547905-9053123,04-29-22,Amazon,Amazon.in,kurta,376,KARNATAKA
406-5651256-4804346,04-29-22,Merchant,Amazon.in,kurta,259,TAMIL NADU
402-7300171-9417149,04-29-22,Amazon,Amazon.in,kurta,511,KERALA
402-4075296-7169152,04-29-22,Amazon,Amazon.in,Set,1033,HIMACHAL PRADESH
403-5348116-8269147,04-29-22,Amazon,Amazon.in,Set,654,UTTAR PRADESH
405-4709716-6469134,04-29-22,Amazon,Amazon.in,Set,654,MAHARASHTRA
405-2114640-3594728,04-29-22,Amazon,Amazon.in,kurta,376,MAHARASHTRA
404-7764990-8097141,04-29-22,Amazon,Amazon.in,Western Dress,744,TAMIL NADU
407-1804307-9801915,04-29-22,Amazon,Amazon.in,Set,1115,KERALA
407-1804307-9801915,04-29-22,Amazon,Amazon.in,kurta,368,KERALA
402-3401176-7354747,04-29-22,Amazon,Amazon.in,Set,680,MADHYA PRADESH
406-9402998-2954731,04-29-22,Amazon,Amazon.in,Set,737,JHARKHAND
403-1222042-8013921,04-29-22,Amazon,Amazon.in,Set,626,TAMIL NADU
403-6784069-3189967,04-29-22,Amazon,Amazon.in,Set,654,Gujarat
405-4403409-7375553,04-29-22,Amazon,Amazon.in,Set,654,KARNATAKA
406-4826302-0651534,04-29-22,Amazon,Amazon.in,Set,1463,ODISHA
405-9188153-2229950,04-29-22,Amazon,Amazon.in,Set,788,ANDHRA PRADESH
403-4036039-6253116,04-29-22,Amazon,Amazon.in,kurta,,ASSAM
403-1044773-8927556,04-29-22,Amazon,Amazon.in,Top,540,TELANGANA
404-9128841-2663546,04-29-22,Amazon,Amazon.in,Top,487,MAHARASHTRA
405-6220605-3735564,04-29-22,Merchant,Amazon.in,kurta,329,WEST BENGAL
405-2812521-7830708,04-29-22,Amazon,Amazon.in,kurta,399,WEST BENGAL
405-0872631-6885912,04-29-22,Amazon,Amazon.in,Set,1065,WEST BENGAL
405-5857636-6725930,04-29-22,Amazon,Amazon.in,Western Dress,744,Gujarat
403-2464746-2140361,04-29-22,Merchant,Amazon.in,Set,1149,TRIPURA
404-8275879-8967507,04-29-22,Merchant,Amazon.in,Top,413,TELANGANA
405-3603310-7293153,04-29-22,Amazon,Amazon.in,Top,360,KARNATAKA
408-2507164-5337918,04-29-22,Merchant,Amazon.in,kurta,499,WEST BENGAL
407-4481525-0793109,04-29-22,Amazon,Amazon.in,Western Dress,825,MAHARASHTRA

